,title,availability,price,url,ups,category
621,If I Stay (If I Stay #1),Instock,£38.13,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,7284d85428305f5a,Default
622,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Instock,£36.55,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,d219d4e325e6f204,Default
623,Harry Potter and the Deathly Hallows (Harry Potter #7),Instock,£23.32,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,6c49258724f11770,Default
624,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Instock,£16.33,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,3fd83dcf37bf1bc0,Sequential Art
625,Foundation (Foundation (Publication Order) #1),Instock,£32.42,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,3fc124f59f3068e4,Science Fiction
626,Fool Me Once,Instock,£16.96,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,630e766f0a1987dd,Default
627,Find Her (Detective D.D. Warren #8),Instock,£22.37,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,b28c7d07afa7063b,Add a comment
628,Evicted: Poverty and Profit in the American City,Instock,£42.27,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,75cc85cdbe9ad46b,Add a comment
629,Drama,Instock,£38.70,https://books.toscrape.com/catalogue/drama_371/index.html,d5ad4c92d8bf26c9,Default
630,Dracula the Un-Dead,Instock,£35.63,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,e46b1074b99ac4b6,Horror
631,Digital Fortress,Instock,£58.00,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,94bb629a3f6dd00b,Fiction
632,"Death Note, Vol. 5: Whiteout (Death Note #5)",Instock,£52.41,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,1c0a38899c82b60a,Sequential Art
633,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Instock,£32.35,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,bcf567421c581f0a,Nonfiction
634,Critique of Pure Reason,Instock,£20.75,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,429b4a811bef386c,Philosophy
635,Booked,Instock,£17.49,https://books.toscrape.com/catalogue/booked_365/index.html,b54d7416bb445989,Poetry
636,"Blue Lily, Lily Blue (The Raven Cycle #3)",Instock,£34.13,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,ad5e078beceaeb4a,Default
637,Approval Junkie: Adventures in Caring Too Much,Instock,£58.81,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,612369a5947a012e,Autobiography
638,An Abundance of Katherines,Instock,£10.00,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,f36d24c309e87e5b,Young Adult
639,America's War for the Greater Middle East: A Military History,Instock,£51.22,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,add33db6ff80db24,History
640,Alight (The Generations Trilogy #2),Instock,£58.59,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,d9290e99f189ce84,Default
641,A Girl's Guide to Moving On (New Beginnings #2),Instock,£31.30,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,cf3b86489890b9f2,Romance
642,A Game of Thrones (A Song of Ice and Fire #1),Instock,£46.42,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,03cbb67c0f990d87,Add a comment
643,A Feast for Crows (A Song of Ice and Fire #4),Instock,£17.21,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,f2c8f4b4c94d5c5c,Fantasy
644,A Clash of Kings (A Song of Ice and Fire #2),Instock,£10.79,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,89a89e76f3516357,Add a comment
645,Vogue Colors A to Z: A Fashion Coloring Book,Instock,£52.35,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,a8f4577a48023344,Default
646,The Shining (The Shining #1),Instock,£27.88,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,d4de23aa98acc65b,Default
647,The Pilgrim's Progress,Instock,£50.26,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,6053ddf69c967d5f,Classics
648,The Perfect Play (Play by Play #1),Instock,£59.99,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,9cc207168a03470d,Romance
649,The Passion of Dolssa,Instock,£28.32,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,011674f4a3834b8d,Historical Fiction
650,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Instock,£38.71,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,6a57286a8890d8c5,Nonfiction
651,The Hunger Games (The Hunger Games #1),Instock,£29.85,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,6d2f70d9424f41a1,Default
652,The Hound of the Baskervilles (Sherlock Holmes #5),Instock,£14.82,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,6587f46697fc4443,Classics
653,The Gunning of America: Business and the Making of American Gun Culture,Instock,£16.81,https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,45033bdf3d9ed158,Nonfiction
654,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Instock,£28.23,https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,c65ee14957c0fa5c,Nonfiction
655,The Demonists (Demonist #1),Instock,£52.11,https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,ff2dffba388d9922,Fantasy
656,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Instock,£27.88,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,df53c2948b32bde3,Sequential Art
657,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Instock,£59.71,https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,9c4d061c1e2fe6bf,Thriller
658,The Beast (Black Dagger Brotherhood #14),Instock,£46.08,https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,8930013d06942df1,Fantasy
659,Some Women,Instock,£13.73,https://books.toscrape.com/catalogue/some-women_341/index.html,31f5bbf4974d29c9,Womens Fiction
660,Shopaholic Ties the Knot (Shopaholic #3),Instock,£48.39,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,38199c5d7da0c0ef,Womens Fiction
661,Paper and Fire (The Great Library #2),Instock,£49.45,https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,ae884ac655d6ee3e,Fantasy
662,Outlander (Outlander #1),Instock,£19.67,https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,5de4baa88061a77a,Default
663,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Instock,£12.36,https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,2ba5ccc84d35006c,Music
664,No One Here Gets Out Alive,Instock,£20.02,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,3a95f5a2df4ff921,Music
665,Night Shift (Night Shift #1-20),Instock,£12.75,https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,869d20b3b8128230,Horror
666,Needful Things,Instock,£47.51,https://books.toscrape.com/catalogue/needful-things_334/index.html,70b585c9d0f15725,Horror
667,Mockingjay (The Hunger Games #3),Instock,£20.44,https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,5212c6acea3359e5,Default
668,Misery,Instock,£34.79,https://books.toscrape.com/catalogue/misery_332/index.html,81d4191030b9704b,Horror
669,Little Women (Little Women #1),Instock,£28.07,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,deda806b68b0aa11,Classics
670,It,Instock,£25.01,https://books.toscrape.com/catalogue/it_330/index.html,670a2773607d785d,Horror
671,Harry Potter and the Sorcerer's Stone (Harry Potter #1),Instock,£13.90,https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,ac337893a9fe0085,Default
672,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Instock,£24.17,https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,eff24325e0ede639,Young Adult
673,Harry Potter and the Order of the Phoenix (Harry Potter #5),Instock,£31.63,https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,5a6b7155f2797537,Fantasy
674,Harry Potter and the Half-Blood Prince (Harry Potter #6),Instock,£48.75,https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,73f4f87dd936ee5c,Fantasy
675,Harry Potter and the Chamber of Secrets (Harry Potter #2),Instock,£14.74,https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,c7c4f55b7321cba7,Fantasy
676,Gone with the Wind,Instock,£32.49,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,23310ce84d3c9f85,Classics
677,God Is Not Great: How Religion Poisons Everything,Instock,£27.80,https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,ddbc5530d2939d49,Nonfiction
678,Girl With a Pearl Earring,Instock,£26.77,https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,5eff05e59f905a49,Historical Fiction
679,"Fruits Basket, Vol. 4 (Fruits Basket #4)",Instock,£50.44,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,8fff1084aa085a13,Sequential Art
680,Far From True (Promise Falls Trilogy #2),Instock,£34.93,https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,ad15a9a139919918,Thriller
681,Dark Lover (Black Dagger Brotherhood #1),Instock,£12.87,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,2b69d289279aabfd,Romance
682,Confessions of a Shopaholic (Shopaholic #1),Instock,£48.94,https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,a2dc754afb69bb32,Default
683,Changing the Game (Play by Play #2),Instock,£13.38,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,aaebac5fda798b1b,Romance
684,Candide,Instock,£58.63,https://books.toscrape.com/catalogue/candide_316/index.html,2798974abc8a58a8,Classics
685,Can You Keep a Secret?,Instock,£21.94,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,0812f54c93d726ce,Womens Fiction
686,Atlas Shrugged,Instock,£26.58,https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,78a4ac98191ac675,Fiction
687,Animal Farm,Instock,£57.22,https://books.toscrape.com/catalogue/animal-farm_313/index.html,1451b55e5e56bb89,Classics
688,A Walk to Remember,Instock,£56.43,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,aead11697d14ea36,Romance
689,A New Earth: Awakening to Your Life's Purpose,Instock,£55.65,https://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,f6ae39568db1130e,Spirituality
690,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",Instock,£27.62,https://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html,d12ca4020c2f602e,Religion
691,'Salem's Lot,Instock,£49.56,https://books.toscrape.com/catalogue/salems-lot_309/index.html,6e9403f00acd6752,Horror
692,Zero History (Blue Ant #3),Instock,£34.77,https://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html,634b7165c96ebb9f,Default
693,Wuthering Heights,Instock,£17.73,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,5a7ff9aaa3168878,Classics
694,World War Z: An Oral History of the Zombie War,Instock,£21.80,https://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html,5d55202da0252627,Default
695,Wild: From Lost to Found on the Pacific Crest Trail,Instock,£46.02,https://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html,d30b9215c72cca87,Default
696,"Where'd You Go, Bernadette",Instock,£18.13,https://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html,07bb35158d9dd3d2,Default
697,When You Are Engulfed in Flames,Instock,£30.89,https://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html,dab0196cd5fc8e5e,Humor
698,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Instock,£31.95,https://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html,06bab964fd536971,Nonfiction
699,We Are All Completely Beside Ourselves,Instock,£24.04,https://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,be3db344a845580b,Contemporary
700,Walk the Edge (Thunder Road #2),Instock,£32.36,https://books.toscrape.com/catalogue/walk-the-edge-thunder-road-2_300/index.html,0e4e2d31c2fb3aad,Young Adult
701,Voyager (Outlander #3),Instock,£21.07,https://books.toscrape.com/catalogue/voyager-outlander-3_299/index.html,7feac4000cbc5859,Historical Fiction
702,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Instock,£50.66,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,52aa3d79b1cee455,Nonfiction
703,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,Instock,£13.66,https://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,4672d10b9b1e7a05,Food and Drink
704,"Unstuffed: Decluttering Your Home, Mind, and Soul",Instock,£58.09,https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,b830685072fa871f,Nonfiction
705,Under the Banner of Heaven: A Story of Violent Faith,Instock,£30.00,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,599a4f98bb193368,Nonfiction
706,Two Boys Kissing,Instock,£32.74,https://books.toscrape.com/catalogue/two-boys-kissing_294/index.html,61bc8167c9680283,Young Adult
707,Twilight (Twilight #1),Instock,£41.93,https://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html,b53078de0147f6bf,Default
708,Twenties Girl,Instock,£42.80,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,8ebad30219b8679c,Womens Fiction
709,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Instock,£53.51,https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,2173a2ce35f6ace1,Nonfiction
710,Three-Martini Lunch,Instock,£23.21,https://books.toscrape.com/catalogue/three-martini-lunch_290/index.html,57f755143ee96fd4,Fiction
711,"Thinking, Fast and Slow",Instock,£21.14,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,719d72f3ee512dc6,Psychology
712,The Wild Robot,Instock,£56.07,https://books.toscrape.com/catalogue/the-wild-robot_288/index.html,75fed6a47f69859d,Childrens
713,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Instock,£14.41,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,a33ed2e6068df53e,Sequential Art
714,The Undomestic Goddess,Instock,£45.75,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,813cff2aefa5d1f0,Womens Fiction
715,The Travelers,Instock,£15.77,https://books.toscrape.com/catalogue/the-travelers_285/index.html,2b685187f55c5d31,Thriller
716,The Tipping Point: How Little Things Can Make a Big Difference,Instock,£10.02,https://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html,224fa77d4b248046,Add a comment
717,The Thing About Jellyfish,Instock,£48.77,https://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html,3d15714d4d3d15dd,Childrens
718,The Stand,Instock,£57.86,https://books.toscrape.com/catalogue/the-stand_282/index.html,49f24193f0b961e6,Horror
719,The Smitten Kitchen Cookbook,Instock,£23.59,https://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,742702d662a71410,Food and Drink
720,The Silkworm (Cormoran Strike #2),Instock,£23.05,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html,f06039c29b5891fa,Mystery
721,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Instock,£55.55,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,91eb9605998a7c03,Sequential Art
722,The Rose & the Dagger (The Wrath and the Dawn #2),Instock,£58.64,https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,322a9e34d87f54b1,Fantasy
723,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),Instock,£23.21,https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,366a236aa1ea6f07,Travel
724,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),Instock,£42.57,https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,1a5044d233936b1a,Biography
725,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),Instock,£10.92,https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,0e92ccf1bd39e68f,Science Fiction
726,The Rest Is Noise: Listening to the Twentieth Century,Instock,£34.77,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,e2d47e82c50d41d9,Add a comment
727,The Red Tent,Instock,£35.66,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,3c456328b04a8ee8,Historical Fiction
728,The Purpose Driven Life: What on Earth Am I Here for?,Instock,£37.19,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,0e7beedf0ee9380c,Add a comment
729,The Purest Hook (Second Circle Tattoos #3),Instock,£12.25,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,969f6c7e86554814,Romance
730,The Picture of Dorian Gray,Instock,£29.70,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,b9f6305a3d650e2c,Classics
731,The Paris Wife,Instock,£36.80,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,fa26798728f5208f,Default
732,The Obsession,Instock,£45.43,https://books.toscrape.com/catalogue/the-obsession_268/index.html,ee441c8e027caa66,Romance
733,The Nightingale,Instock,£26.26,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,29d6d87f3418638b,Fiction
734,The New Guy (and Other Senior Year Distractions),Instock,£44.92,https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,3e42ac0f4d43320f,Young Adult
735,The Nanny Diaries (Nanny #1),Instock,£52.53,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,6263c1d2997b8ce0,Womens Fiction
736,The Name of God is Mercy,Instock,£37.25,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,0baf71623648413a,Nonfiction
737,The Maze Runner (The Maze Runner #1),Instock,£20.93,https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,4266f48a0aa1c37d,Default
738,The Lover's Dictionary,Instock,£58.09,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,36c15687f5ab0f7c,Default
739,The Lonely Ones,Instock,£43.59,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,cf2f27fdf94ba20e,Childrens
740,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,Instock,£33.92,https://books.toscrape.com/catalogue/the-lean-startup-how-todays-entrepreneurs-use-continuous-innovation-to-create-radically-successful-businesses_260/index.html,70c7c3ca7f9b2728,Business
741,The Last Painting of Sara de Vos,Instock,£55.55,https://books.toscrape.com/catalogue/the-last-painting-of-sara-de-vos_259/index.html,476c7972e9b41891,Historical Fiction
742,"The Land of 10,000 Madonnas",Instock,£29.64,https://books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,35e69a79d2b1e804,Young Adult
743,The Infinities,Instock,£27.41,https://books.toscrape.com/catalogue/the-infinities_257/index.html,554e9e2d532b3a87,Fiction
744,The Husband's Secret,Instock,£52.51,https://books.toscrape.com/catalogue/the-husbands-secret_256/index.html,ff6bb30dd0c482a6,Fiction
745,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Instock,£47.80,https://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html,a8b0ea6490bc818f,Add a comment
746,The Guns of August,Instock,£14.54,https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,b5da59dd177eb36b,History
747,The Guernsey Literary and Potato Peel Pie Society,Instock,£49.53,https://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html,4a0a276409968a73,Historical Fiction
748,The Goldfinch,Instock,£43.58,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html,c88422d8959260ab,Default
749,The Giver (The Giver Quartet #1),Instock,£12.30,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html,e2dac1f4739e0bd5,Default
750,The Girl with All the Gifts,Instock,£49.47,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html,92dcc54a27107a37,Horror
751,The Girl Who Played with Fire (Millennium Trilogy #2),Instock,£22.14,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html,bfa9cb304075d3e8,Default
752,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),Instock,£57.48,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html,8f5d16a5a9bd58b2,Add a comment
753,The Exiled,Instock,£43.45,https://books.toscrape.com/catalogue/the-exiled_247/index.html,dd003e904727281a,Mystery
754,"The End of Faith: Religion, Terror, and the Future of Reason",Instock,£22.13,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html,b3f2bc2cefb35f05,Add a comment
755,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Instock,£13.03,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,c6bf14cb901c63ac,Science
756,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",Instock,£57.35,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,63c0826ef59eae66,Science
757,The Devil Wears Prada (The Devil Wears Prada #1),Instock,£44.29,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,a6ab0cb7106a67f2,Womens Fiction
758,The Demon-Haunted World: Science as a Candle in the Dark,Instock,£52.25,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html,f51062bf579507d9,Default
759,The Day the Crayons Came Home (Crayons),Instock,£26.33,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html,b22362b434e8ee62,Childrens
760,The Da Vinci Code (Robert Langdon #2),Instock,£22.96,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html,dabf11918b48b40c,Fiction
761,The Cuckoo's Calling (Cormoran Strike #1),Instock,£19.21,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html,1be6d3b121865edb,Mystery
762,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Instock,£26.78,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,cad70d6ffd53912f,Classics
763,The Complete Poems,Instock,£41.32,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html,23707d3ddf14a999,Add a comment
764,The Catcher in the Rye,Instock,£24.55,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html,487449f4f6322f0f,Add a comment
765,The Cat in the Hat (Beginner Books B-1),Instock,£16.26,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,b7f475238ed50429,Childrens
766,The Case for Christ (Cases for Christianity),Instock,£47.84,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html,970bd3316219e7dc,Add a comment
767,The Book Thief,Instock,£53.49,https://books.toscrape.com/catalogue/the-book-thief_233/index.html,a75e274c8814b539,Default
768,The Book of Basketball: The NBA According to The Sports Guy,Instock,£44.84,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html,08decd9664e5d56e,Sports and Games
769,The Blind Side: Evolution of a Game,Instock,£53.71,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html,cd3dcd83bb002e78,Add a comment
770,The Autobiography of Malcolm X,Instock,£23.43,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html,b04a6a0db525857d,Default
771,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",Instock,£34.32,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,311634df10651e05,Food and Drink
772,The Art of Fielding,Instock,£22.10,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html,2858ac90c4758e1f,Fiction
773,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Instock,£25.83,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,61002f3b7ba5d780,Science
774,Stiff: The Curious Lives of Human Cadavers,Instock,£36.74,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,a11ae5f07572ef49,Nonfiction
775,Spilled Milk: Based on a True Story,Instock,£49.51,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,f08667e4c0458f37,Nonfiction
776,Something Borrowed (Darcy & Rachel #1),Instock,£48.96,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,ac27ab4bcd9c492e,Womens Fiction
777,Something Blue (Darcy & Rachel #2),Instock,£54.62,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,3fc9d51d1c4d6ba7,Womens Fiction
778,Soldier (Talon #3),Instock,£24.72,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html,feaaae90514eb2ac,Fantasy
